X (ms);C0:2169[0];C1:2521[0];C2:70[0];C3:80[0]
96,375000;265,992554;614737,000000;571,700012;-3841,521240
96,562500;265,445221;614737,000000;572,850037;-3691,104492
96,750000;264,525757;619122,000000;572,500000;-3686,831543
96,937500;263,544403;619122,000000;576,849976;-3613,437012
97,125000;262,630280;619122,000000;573,200012;-3654,662354
97,312500;261,832458;619122,000000;576,500000;-3802,437012
97,500000;260,942719;619122,000000;571,550049;-3687,320068
97,687500;259,895233;623424,000000;572,750000;-3754,564453
97,875000;259,045685;623424,000000;573,150024;-3841,237305
98,062500;258,236206;623424,000000;573,400024;-3672,125977
98,250000;257,270508;623424,000000;573,150024;-3847,329102
98,437500;256,325287;623424,000000;572,700012;-3928,076904
98,625000;255,542358;623424,000000;572,800049;-3640,454590
98,812500;254,632050;627648,000000;571,300049;-3732,910400
99,000000;253,686798;627648,000000;574,150024;-3886,268311
99,187500;252,578888;627648,000000;571,500000;-3674,862305
99,375000;252,014603;627648,000000;570,550049;-3764,399414
99,562500;251,006989;627648,000000;574,050049;-3768,326660
99,750000;250,065735;631791,000000;571,150024;-3672,080078
99,937500;248,867767;631791,000000;571,450012;-3832,528809
100,125000;248,236282;631791,000000;574,349976;-3733,834473
100,312500;247,446808;631791,000000;573,050049;-3551,660889
100,500000;246,374786;631791,000000;572,500000;-3803,040283
100,687500;245,375610;635850,000000;573,500000;-3828,104004
100,875000;244,733795;635850,000000;574,099976;-3584,990234
101,062500;243,845413;635850,000000;576,200012;-3785,645020
101,250000;242,687439;635850,000000;572,500000;-3906,159180
101,437500;241,735382;635850,000000;572,750000;-3720,114502
101,625000;241,237793;635850,000000;572,599976;-3725,065430
101,812500;240,118134;639834,000000;572,849976;-3756,292969
102,000000;239,033447;639834,000000;574,599976;-3771,913086
102,187500;238,196838;639834,000000;570,849976;-3736,849365
102,375000;237,583817;639834,000000;570,450012;-3625,674805
102,562500;236,514923;639834,000000;570,200012;-3685,236084
102,750000;235,420868;643735,000000;570,849976;-3892,241943
102,937500;234,610672;643735,000000;571,000000;-3763,292480
103,125000;233,883377;643735,000000;572,900024;-3580,910400
103,312500;232,910156;643735,000000;567,500000;-3837,972900
103,500000;231,909027;643735,000000;571,400024;-3899,559082
103,687500;231,169388;647555,000000;571,700012;-3678,377686
103,875000;230,045929;647555,000000;573,349976;-3739,098145
104,062500;229,313797;647555,000000;572,800049;-3868,513916
104,250000;228,195129;647555,000000;575,099976;-3688,916016
104,437500;227,585114;647555,000000;572,650024;-3706,618652
104,625000;226,426544;647555,000000;569,400024;-3768,026611
104,812500;225,665924;651295,000000;572,099976;-3702,749512
105,000000;224,679443;651295,000000;570,300049;-3682,744873
105,187500;223,840302;651295,000000;574,000000;-3728,320801
105,375000;222,872314;651295,000000;570,950012;-3684,517822
105,562500;222,102280;651295,000000;570,450012;-3700,283936
105,750000;221,074219;654957,000000;572,550049;-3806,771729
105,937500;220,136078;654957,000000;573,250000;-3783,056885
106,125000;219,234528;654957,000000;568,349976;-3776,364502
106,312500;218,438919;654957,000000;571,799988;-3752,340820
106,500000;217,618347;654957,000000;571,500000;-3818,117920
106,687500;216,537323;658536,000000;569,450012;-3877,005859
106,875000;215,561981;658536,000000;571,550049;-3787,413574
107,062500;214,671265;658536,000000;572,650024;-3676,943115
107,250000;213,716782;658536,000000;572,150024;-3666,173828
107,437500;213,070923;658536,000000;572,150024;-3767,291016
107,625000;211,995911;658536,000000;573,000000;-3809,047852
107,812500;211,185272;662033,000000;573,000000;-3765,919434
108,000000;210,037369;662033,000000;573,050049;-3672,616699
108,187500;209,319351;662033,000000;569,900024;-3733,936279
108,375000;208,513092;662033,000000;572,349976;-3744,207031
108,562500;207,517090;662033,000000;574,250000;-3762,962158
108,750000;206,447662;665451,000000;570,250000;-3799,987061
108,937500;205,668488;665451,000000;574,750000;-3746,110840
109,125000;204,864182;665451,000000;570,650024;-3713,858398
109,312500;204,024872;665451,000000;570,450012;-3792,318848
109,500000;202,899673;665451,000000;570,600037;-3870,617920
109,687500;201,888229;668786,000000;571,050049;-3839,546387
109,875000;201,067642;668786,000000;571,500000;-3749,762207
110,062500;200,370819;668786,000000;575,099976;-3707,877441
110,250000;199,449738;668786,000000;573,900024;-3768,308838
110,437500;198,373566;668786,000000;570,900024;-3761,647949
110,625000;197,362396;668786,000000;572,700012;-3770,658936
110,812500;196,691559;672043,000000;575,950012;-3703,723145
111,000000;195,942535;672043,000000;572,599976;-3721,636719
111,187500;194,809235;672043,000000;575,050049;-3835,960205
111,375000;193,824051;672043,000000;575,200012;-3838,817383
111,562500;192,934570;672043,000000;573,550049;-3686,872559
111,750000;192,170563;675220,000000;572,599976;-3715,483643
111,937500;191,385513;675220,000000;570,550049;-3813,101074
112,125000;190,416107;675220,000000;571,750000;-3795,906250
112,312500;189,362701;675220,000000;572,150024;-3850,274658
112,500000;188,510376;675220,000000;569,549988;-3786,592773
112,687500;187,657684;678319,000000;574,250000;-3710,801025
112,875000;186,833008;678319,000000;569,700012;-3780,987061
113,062500;185,907959;678319,000000;573,800049;-3811,387207
113,250000;184,923599;678319,000000;571,000000;-3765,207764
113,437500;183,926605;678319,000000;573,050049;-3836,833008
113,625000;183,061920;678319,000000;570,200012;-3815,598145
113,812500;182,295700;681335,000000;572,900024;-3745,365234
114,000000;181,387360;681335,000000;570,500000;-3826,867676
114,187500;180,444153;681335,000000;572,849976;-3861,048340
114,375000;179,495316;681335,000000;573,650024;-3815,569336
114,562500;178,550262;681335,000000;574,500000;-3815,869385
114,750000;177,780991;684272,000000;573,800049;-3778,170654
114,937500;176,896606;684272,000000;572,950012;-3802,926270
115,125000;175,919144;684272,000000;575,500000;-3894,383789
115,312500;174,967010;684272,000000;569,299988;-3815,100342
115,500000;173,989761;684272,000000;576,200012;-3758,854004
115,687500;173,158981;687128,000000;572,700012;-3854,625488
115,875000;172,348572;687128,000000;572,500000;-3826,700195
116,062500;171,473221;687128,000000;571,700012;-3820,199707
116,250000;170,515915;687128,000000;572,750000;-3881,458496
116,437500;169,522369;687128,000000;575,450012;-3813,604492
116,625000;168,689041;687128,000000;572,600037;-3780,809326
116,812500;167,774963;689905,000000;571,300049;-3817,753174
117,000000;166,892731;689905,000000;573,349976;-3788,812500
117,187500;166,008270;689905,000000;576,700012;-3813,231201
117,375000;165,111710;689905,000000;573,400024;-3825,795166
117,562500;164,157654;689905,000000;574,349976;-3834,489258
117,750000;163,212708;692603,000000;572,400024;-3827,649902
117,937500;162,343628;692603,000000;576,599976;-3834,470703
118,125000;161,593079;692603,000000;571,000000;-3787,073486
118,312500;160,708847;692603,000000;573,450012;-3733,501221
118,500000;159,793304;692603,000000;573,299988;-3818,064697
118,687500;158,877701;695221,000000;573,050049;-3873,667236
118,875000;157,880219;695221,000000;573,500000;-3755,356445
119,062500;156,936630;695221,000000;572,450012;-3817,912354
119,250000;156,137146;695221,000000;572,349976;-3901,139404
119,437500;155,349564;695221,000000;573,349976;-3754,622070
119,625000;154,473389;695221,000000;575,950012;-3845,062744
119,812500;153,514297;697760,000000;573,099976;-3896,304199
120,000000;152,538239;697760,000000;571,099976;-3724,748535
120,187500;151,652100;697760,000000;572,000000;-3822,643066
120,375000;150,814621;697760,000000;574,750000;-3848,739258
120,562500;149,992340;697760,000000;572,550049;-3717,578613
120,750000;149,091309;700219,000000;574,049988;-3867,674561
120,937500;148,190628;700219,000000;574,800049;-3897,204590
121,125000;147,210327;700219,000000;574,050049;-3724,724609
121,312500;146,249496;700219,000000;571,500000;-3824,406982
121,500000;145,427734;700219,000000;573,950012;-3872,917969
121,687500;144,766891;702598,000000;571,550049;-3757,942139
121,875000;143,822388;702598,000000;577,049988;-3873,438477
122,062500;142,809830;702598,000000;573,700012;-3872,080078
122,250000;141,922134;702598,000000;573,450012;-3678,141357
122,437500;141,004700;702598,000000;574,700012;-3728,207520
122,625000;140,118103;702598,000000;573,200012;-3836,016602
122,812500;139,254974;704898,000000;574,000000;-3784,236084
123,000000;138,457062;704898,000000;576,700012;-3760,718750
123,187500;137,561127;704898,000000;574,550049;-3762,012939
123,375000;136,594482;704898,000000;574,849976;-3736,063232
123,562500;135,767990;704898,000000;574,349976;-3791,200195
123,750000;134,876831;707123,000000;574,500000;-3775,463623
123,937500;133,966049;707123,000000;575,300049;-3761,463623
124,125000;133,010025;707123,000000;574,500000;-3833,106689
124,312500;132,105743;707123,000000;574,349976;-3832,232666
124,500000;131,377701;707123,000000;575,099976;-3805,439453
124,687500;130,404755;709267,000000;572,700012;-3848,708984
124,875000;129,520935;709267,000000;574,200012;-3827,866211
125,062500;128,747406;709267,000000;574,200012;-3761,563477
125,250000;127,689972;709267,000000;574,050049;-3791,830322
125,437500;126,593567;709267,000000;571,550049;-3822,185791
125,625000;125,794212;709267,000000;571,400024;-3733,464844
125,812500;125,113319;711327,000000;573,700012;-3715,766357
126,000000;124,331459;711327,000000;571,250000;-3772,938232
126,187500;123,416534;711327,000000;571,400024;-3811,049072
126,375000;122,508476;711327,000000;574,849976;-3863,284668
126,562500;121,630180;711327,000000;576,800049;-3802,787598
126,750000;120,545296;713319,000000;577,050049;-3735,265869
126,937500;119,539940;713319,000000;576,400024;-3841,196533
127,125000;118,635971;713319,000000;579,849976;-3815,295654
127,312500;117,963295;713319,000000;574,900024;-3717,478027
127,500000;117,206383;713319,000000;574,750000;-3865,183838
127,687500;116,363831;715226,000000;572,349976;-3886,709961
127,875000;115,506973;715226,000000;577,150024;-3786,000732
128,062500;114,513702;715226,000000;577,000000;-3860,876709
128,250000;113,410881;715226,000000;576,100037;-3847,867920
128,437500;112,362030;715226,000000;576,950012;-3742,587158
128,625000;111,517059;715226,000000;574,400024;-3790,150391
128,812500;110,716080;717047,000000;574,400024;-3807,700684
129,000000;110,037979;717047,000000;574,250000;-3823,136719
129,187500;109,256340;717047,000000;574,299988;-3886,007324
129,375000;108,346909;717047,000000;575,799988;-3828,954102
129,562500;107,410675;717047,000000;574,450012;-3783,833008
129,750000;106,421135;718803,000000;577,849976;-3839,632813
129,937500;105,339447;718803,000000;574,950012;-3804,650391
130,125000;104,375618;718803,000000;573,550049;-3824,477539
130,312500;103,556412;718803,000000;576,200012;-3825,388428
130,500000;102,862862;718803,000000;576,200012;-3786,535889
130,687500;102,080444;720469,000000;574,400024;-3851,094238
130,875000;101,212837;720469,000000;574,150024;-3873,826904
131,062500;100,268211;720469,000000;580,500000;-3801,442139
131,250000;99,314598;720469,000000;578,900024;-3785,910156
131,437500;98,308189;720469,000000;575,599976;-3806,024658
131,625000;97,387337;720469,000000;575,550049;-3776,800781
131,812500;96,470413;722058,000000;576,150024;-3741,773193
132,000000;95,562485;722058,000000;578,450012;-3795,615234
132,187500;94,759941;722058,000000;572,750000;-3829,539063
132,375000;93,902466;722058,000000;574,349976;-3817,401611
132,562500;93,022942;722058,000000;574,250000;-3858,576904
132,750000;92,267441;723570,000000;571,849976;-3874,768311
132,937500;91,444870;723570,000000;574,349976;-3878,651855
133,125000;90,479416;723570,000000;575,300049;-3867,439209
133,312500;89,424736;723570,000000;574,800049;-3834,399902
133,500000;88,456329;723570,000000;575,750000;-3758,490234
133,687500;87,453583;725000,000000;575,250000;-3706,235596
133,875000;86,601379;725000,000000;575,049988;-3709,884766
134,062500;85,810486;725000,000000;575,799988;-3786,246826
134,250000;84,909859;725000,000000;575,700012;-3838,218750
134,437500;84,024185;725000,000000;574,800049;-3819,689209
134,625000;83,201317;725000,000000;574,599976;-3807,940186
134,812500;82,361130;726352,000000;574,599976;-3822,810547
135,000000;81,540474;726352,000000;572,750000;-3846,256104
135,187500;80,625870;726352,000000;582,400024;-3843,470947
135,375000;79,733849;726352,000000;578,200012;-3794,952637
135,562500;78,770134;726352,000000;573,099976;-3814,540283
135,750000;77,868683;727627,000000;569,850037;-3818,335938
135,937500;76,976135;727627,000000;580,300049;-3807,143311
136,125000;76,098740;727627,000000;580,400024;-3790,933350
136,312500;75,267632;727627,000000;579,550049;-3783,824219
136,500000;74,362228;727627,000000;577,450012;-3833,559082
136,687500;73,489761;728822,000000;574,349976;-3872,122070
136,875000;72,540977;728822,000000;575,400024;-3851,691162
137,062500;71,678894;728822,000000;573,099976;-3851,159180
137,250000;70,768913;728822,000000;575,549988;-3850,110352
137,437500;69,889091;728822,000000;576,049988;-3783,494385
137,625000;69,044540;728822,000000;571,900024;-3758,863037
137,812500;68,143143;729938,000000;574,900024;-3847,404297
138,000000;67,239822;729938,000000;571,599976;-3792,445557
138,187500;66,328575;729938,000000;571,450012;-3768,512451
138,375000;65,518456;729938,000000;574,450012;-3867,787598
138,562500;64,576736;729938,000000;579,099976;-3853,090088
138,750000;63,658138;730974,000000;573,400024;-3838,073730
138,937500;62,751358;730974,000000;571,650024;-3855,818604
139,125000;61,813332;730974,000000;571,500000;-3789,941406
139,312500;60,898647;730974,000000;571,500000;-3813,172363
139,500000;60,084808;730974,000000;573,250000;-3845,701904
139,687500;59,190063;731929,000000;568,599976;-3788,278564
139,875000;58,272488;731929,000000;574,400024;-3817,622070
140,062500;57,418137;731929,000000;576,349976;-3869,095215
140,250000;56,529640;731929,000000;571,750000;-3788,777344
140,437500;55,693161;731929,000000;576,700012;-3775,866943
140,625000;54,801743;731929,000000;574,250000;-3797,511719
140,812500;53,975586;732809,000000;573,950012;-3807,032959
141,000000;53,069454;732809,000000;573,849976;-3846,411133
141,187500;52,195019;732809,000000;573,550049;-3851,929199
141,375000;51,339760;732809,000000;573,400024;-3791,764893
141,562500;50,459576;732809,000000;573,150024;-3792,762207
141,750000;49,545536;733611,000000;573,099976;-3799,863281
141,937500;48,655327;733611,000000;574,500000;-3814,063477
142,125000;47,803513;733611,000000;575,900024;-3836,947510
142,312500;46,939327;733611,000000;570,950012;-3842,933594
142,500000;46,039665;733611,000000;573,099976;-3861,964844
142,687500;45,136696;734333,000000;572,349976;-3857,308105
142,875000;44,235199;734333,000000;572,400024;-3811,509521
143,062500;43,343380;734333,000000;572,650024;-3828,764648
143,250000;42,422039;734333,000000;576,800049;-3832,714111
143,437500;41,613102;734333,000000;576,250000;-3815,873291
143,625000;40,653557;734333,000000;574,000000;-3779,089111
143,812500;39,787033;734976,000000;577,200012;-3799,434814
144,000000;38,924297;734976,000000;577,099976;-3779,112549
144,187500;38,048450;734976,000000;574,450012;-3743,762939
144,375000;37,209904;734976,000000;573,450012;-3804,305908
144,562500;36,315552;734976,000000;577,200012;-3824,952881
144,750000;35,488773;735543,000000;572,250000;-3784,808838
144,937500;34,604622;735543,000000;576,000000;-3822,210938
145,125000;33,750187;735543,000000;570,099976;-3841,734131
145,312500;32,880154;735543,000000;575,500000;-3816,637207
145,500000;32,035366;735543,000000;572,099976;-3825,340332
145,687500;31,187454;736034,000000;572,650024;-3853,237061
145,875000;30,323839;736034,000000;568,550049;-3847,740723
146,062500;29,424046;736034,000000;571,000000;-3855,005859
146,250000;28,577768;736034,000000;570,150024;-3850,830811
146,437500;27,639288;736034,000000;574,450012;-3822,716064
146,625000;26,741856;736034,000000;572,300049;-3818,554688
146,812500;25,887205;736446,000000;572,500000;-3831,631348
147,000000;24,976028;736446,000000;565,450012;-3829,550293
147,187500;24,109407;736446,000000;572,100037;-3843,865967
147,375000;23,199961;736446,000000;572,750000;-3794,771240
147,562500;22,329796;736446,000000;572,500000;-3797,019043
147,750000;21,503033;736779,000000;573,900024;-3839,114014
147,937500;20,610832;736779,000000;571,300049;-3824,652344
148,125000;19,741940;736779,000000;568,500000;-3833,918213
148,312500;18,833168;736779,000000;569,799988;-3861,045166
148,500000;17,968277;736779,000000;568,100037;-3810,272705
148,687500;17,080032;737034,000000;570,300049;-3822,014648
148,875000;16,200205;737034,000000;573,250000;-3851,255859
149,062500;15,387631;737034,000000;569,900024;-3823,423584
149,250000;14,467476;737034,000000;570,599976;-3839,956299
149,437500;13,617162;737034,000000;569,900024;-3836,801025
149,625000;12,739383;737034,000000;570,100037;-3797,056641
149,812500;11,906316;737213,000000;573,549988;-3762,520996
150,000000;11,016151;737213,000000;569,049988;-3787,799561
150,187500;10,124871;737213,000000;568,500000;-3829,996338
150,375000;9,277232;737213,000000;571,900024;-3831,761719
150,562500;8,430652;737213,000000;571,950012;-3809,344482
150,750000;7,526078;737315,000000;571,100037;-3822,080566
150,937500;6,685596;737315,000000;569,050049;-3832,967529
151,125000;5,836525;737315,000000;570,450012;-3839,571777
151,312500;4,986372;737315,000000;570,950012;-3862,041504
151,500000;4,133095;737315,000000;568,250000;-3831,603027
151,687500;3,376661;737341,000000;569,750000;-3494,966553
151,875000;2,524803;737341,000000;570,599976;-2272,356689
152,062500;1,729964;737341,000000;569,849976;-781,989441
152,250000;1,045535;737341,000000;568,900024;-165,178314
152,437500;0,482813;737341,000000;568,250000;44,771748
152,625000;-0,014770;737341,000000;569,849976;437,791107
152,812500;-0,404298;737309,000000;567,799988;990,075012
153,000000;-0,572552;737309,000000;571,400024;1088,746704
153,187500;-0,812292;737309,000000;571,849976;1172,450439
153,375000;-0,890223;737309,000000;573,099976;1255,333130
153,562500;-0,951382;737309,000000;574,500000;981,094788
153,750000;-0,907375;737281,000000;576,299988;936,696472
153,937500;-0,808900;737281,000000;578,150024;990,591125
154,125000;-0,723062;737281,000000;573,450012;850,738098
154,312500;-0,621605;737281,000000;572,500000;815,050476
154,500000;-0,552795;737281,000000;575,650024;754,335144
154,687500;-0,458203;737275,000000;574,000000;578,847229
154,875000;-0,379829;737275,000000;575,650024;540,688354
155,062500;-0,199905;737275,000000;571,550049;461,432800
155,250000;-0,114327;737275,000000;580,349976;354,447449
155,437500;0,023393;737275,000000;577,150024;313,287964
155,625000;0,170846;737275,000000;575,599976;249,968628
155,812500;0,268326;737283,000000;581,750000;183,085114
156,000000;0,409050;737283,000000;578,750000;160,057602
156,187500;0,454915;737283,000000;570,150024;95,818031
156,375000;0,560730;737283,000000;578,599976;70,157005
156,562500;0,621319;737283,000000;573,450012;1,357532
156,750000;0,724954;737298,000000;573,950012;-42,835560
156,937500;0,756695;737298,000000;578,200012;-85,215424
157,125000;0,821448;737298,000000;575,250000;-86,225258
157,312500;0,833860;737298,000000;578,450012;-110,273918
157,500000;0,879314;737298,000000;569,550049;-116,284012
157,687500;0,867414;737314,000000;577,500000;-171,221664
157,875000;0,862759;737314,000000;573,450012;-246,945038
158,062500;0,843211;737314,000000;579,150024;-278,765289
158,250000;0,771938;737314,000000;574,050049;-237,785553
158,437500;0,780527;737314,000000;572,599976;-239,379471
158,625000;0,692082;737314,000000;580,750000;-188,977875
158,812500;0,694991;737326,000000;572,599976;-173,959869
159,000000;0,649284;737326,000000;578,150024;-173,093826
159,187500;0,565147;737326,000000;578,200012;-183,827637
159,375000;0,554130;737326,000000;572,650024;-158,341660
159,562500;0,488269;737326,000000;584,900024;-155,292419
159,750000;0,404890;737332,000000;576,450012;-128,135147
159,937500;0,400922;737332,000000;584,800049;-133,811966
160,125000;0,330630;737332,000000;581,400024;-84,905724
160,312500;0,306490;737332,000000;575,950012;-85,441986
160,500000;0,322173;737332,000000;578,550049;-63,976082
160,687500;0,261441;737335,000000;578,500000;-70,169739
160,875000;0,244948;737335,000000;578,550049;-63,475845
161,062500;0,215238;737335,000000;579,349976;-71,310776
161,250000;0,178309;737335,000000;578,550049;-49,610107
161,437500;0,147815;737335,000000;573,700012;-46,692661
161,625000;0,122675;737335,000000;573,550049;-22,267307
161,812500;0,101733;737336,000000;574,500000;-14,166462
162,000000;0,084182;737336,000000;576,099976;-1,429744
162,187500;0,048456;737336,000000;576,150024;3,125188
162,375000;0,024940;737336,000000;569,550049;11,961397
162,562500;0,017161;737336,000000;578,550049;17,611113
162,750000;-0,044039;737335,000000;578,450012;41,740929
162,937500;-0,107059;737335,000000;574,700012;48,257492
163,125000;-0,127611;737335,000000;579,650024;76,052872
163,312500;-0,200919;737335,000000;579,300049;89,426575
163,500000;-0,200870;737335,000000;579,599976;120,891846
163,687500;-0,200867;737330,000000;574,849976;137,273026
163,875000;-0,190023;737330,000000;578,800049;169,585526
164,062500;-0,174857;737330,000000;580,349976;174,861496
164,250000;-0,160177;737330,000000;579,500000;179,134430
164,437500;-0,181587;737330,000000;581,000000;154,124588
164,625000;-0,173275;737330,000000;577,200012;156,186966
164,812500;-0,153446;737327,000000;582,050049;154,611465
165,000000;-0,177174;737327,000000;580,350037;166,655350
165,187500;-0,137789;737327,000000;585,099976;161,660980
165,375000;-0,142133;737327,000000;574,650024;170,235931
165,562500;-0,120553;737327,000000;581,050049;158,238098
165,750000;-0,110341;737325,000000;580,000000;153,852264
165,937500;-0,114315;737325,000000;574,450012;144,192703
166,125000;-0,093133;737325,000000;575,650024;162,856354
166,312500;-0,090405;737325,000000;579,000000;141,530624
166,500000;-0,095964;737325,000000;584,000000;143,983429
166,687500;-0,085260;737324,000000;580,849976;132,203888
166,875000;-0,070682;737324,000000;583,700012;146,861191
167,062500;-0,058569;737324,000000;575,700012;146,254868
167,250000;-0,048690;737324,000000;582,099976;151,580811
167,437500;-0,040191;737324,000000;584,250000;129,492264
167,625000;-0,033550;737324,000000;574,050049;130,104355
167,812500;-0,027698;737324,000000;581,849976;117,455032
168,000000;-0,022936;737324,000000;577,700012;127,120529
168,187500;0,068942;737324,000000;576,849976;110,514481
168,375000;0,034598;737324,000000;583,500000;120,934143
168,562500;0,100125;737324,000000;586,650024;93,106102
168,750000;0,092513;737326,000000;582,750000;88,672340
168,937500;0,100745;737326,000000;577,900024;65,109062
169,125000;0,117940;737326,000000;579,550049;65,960526
169,312500;0,097778;737326,000000;578,750000;46,839329
169,500000;0,138802;737326,000000;575,700012;49,583447
169,687500;0,101069;737328,000000;581,650024;44,450523
169,875000;0,083812;737328,000000;581,900024;50,187328
170,062500;0,117225;737328,000000;579,700012;40,549286
170,250000;0,108603;737328,000000;577,400024;60,321800
170,437500;0,120059;737328,000000;579,850037;47,113708
170,625000;0,093373;737328,000000;579,900024;48,284996
170,812500;0,077409;737330,000000;579,849976;29,810589
171,000000;0,091305;737330,000000;578,150024;40,969212
171,187500;0,069847;737330,000000;578,099976;45,592579
171,375000;0,057880;737330,000000;578,100037;54,195381
171,562500;0,048030;737330,000000;579,750000;42,500622
171,750000;0,039812;737330,000000;577,300049;59,072273
171,937500;0,032899;737330,000000;578,049988;56,331520
172,125000;0,027318;737330,000000;577,099976;70,347656
172,312500;0,040914;737330,000000;581,400024;63,003090
172,500000;0,068739;737330,000000;582,150024;68,454803
172,687500;0,061261;737331,000000;578,100037;50,479839
172,875000;0,069881;737331,000000;577,450012;44,548515
173,062500;0,057883;737331,000000;580,000000;27,968151
173,250000;0,048060;737331,000000;583,450012;41,729794
173,437500;0,039850;737331,000000;578,000000;40,765060
173,625000;0,033092;737331,000000;578,800049;56,418449
173,812500;0,027362;737331,000000;581,099976;48,470993
174,000000;0,022703;737331,000000;581,150024;59,558777
174,187500;0,018900;737331,000000;581,300049;52,157879
174,375000;0,015565;737331,000000;580,400024;63,792217
174,562500;0,037757;737331,000000;579,450012;55,952480
174,750000;0,027310;737332,000000;577,900024;69,322060
174,937500;0,041199;737332,000000;580,350037;50,266975
175,125000;0,034110;737332,000000;580,349976;50,721542
175,312500;0,028261;737332,000000;579,650024;36,317509
175,500000;0,023401;737332,000000;579,500000;45,523674
175,687500;0,051430;737332,000000;583,500000;50,256214
175,875000;0,051200;737332,000000;582,100037;60,640057
176,062500;0,042565;737332,000000;581,250000;43,536495
176,250000;0,035293;737332,000000;582,200012;33,047935
176,437500;0,067242;737332,000000;580,599976;33,606850
176,625000;0,077345;737332,000000;579,150024;44,869198
176,812500;0,082274;737334,000000;580,200012;24,330322
177,000000;0,077689;737334,000000;581,150024;18,347166
177,187500;0,094893;737334,000000;580,250000;6,645083
177,375000;0,077776;737334,000000;580,250000;12,555871
177,562500;0,064419;737334,000000;580,250000;3,993454
177,750000;0,053457;737335,000000;580,250000;8,535424
177,937500;0,075845;737335,000000;580,299988;-0,203359
178,125000;0,084642;737335,000000;580,250000;-2,805076
178,312500;0,081112;737335,000000;580,150024;-1,851743
178,500000;0,085073;737335,000000;580,100037;-1,787354
178,687500;0,070501;737337,000000;580,100037;-1,497630
178,875000;0,077396;737337,000000;580,050049;-1,066310
179,062500;0,080410;737337,000000;580,100037;-0,621755
179,250000;0,070651;737337,000000;580,200012;-0,087513
179,437500;0,058626;737337,000000;580,150024;-1,324335
179,625000;0,048636;737337,000000;580,250000;-2,194383
179,812500;0,068819;737338,000000;580,500000;-0,497799
180,000000;0,050594;737338,000000;580,600037;-1,571695
180,187500;0,041944;737338,000000;580,700012;1,041592
180,375000;0,049261;737338,000000;580,650024;0,979080
180,562500;0,046254;737338,000000;580,700012;-2,407253
180,750000;0,038409;737339,000000;580,700012;-1,457239
180,937500;0,050875;737339,000000;580,650024;-2,692263
181,125000;0,042128;737339,000000;580,700012;-1,221296
181,312500;0,034959;737339,000000;580,600037;-0,996769
181,500000;0,028984;737339,000000;580,650024;-0,140099
181,687500;0,023948;737339,000000;580,650024;0,856923
181,875000;0,037836;737339,000000;580,650024;-1,220547
182,062500;0,031403;737339,000000;580,600037;0,414962
182,250000;0,025957;737339,000000;580,650024;-0,833437
182,437500;0,040939;737339,000000;580,650024;-0,261961
182,625000;0,033998;737339,000000;580,650024;-4,014852
182,812500;0,052947;737340,000000;580,700012;-1,657351
183,000000;0,039811;737340,000000;580,849976;-2,124955
183,187500;0,033029;737340,000000;581,000000;-1,439577
183,375000;0,027282;737340,000000;581,150024;-1,158835
183,562500;0,022699;737340,000000;581,200012;-2,616216
183,750000;0,018723;737340,000000;581,100037;-0,331943
183,937500;0,015548;737340,000000;581,100037;0,633917
184,125000;0,012992;737340,000000;581,100037;-2,569624
184,312500;0,010691;737340,000000;581,050049;-1,197923
184,500000;0,008807;737340,000000;581,050049;-1,518754
184,687500;0,007425;737340,000000;581,050049;0,166297
184,875000;0,006157;737340,000000;581,050049;-3,194499
185,062500;0,005123;737340,000000;581,050049;-2,198703
185,250000;0,004354;737340,000000;581,050049;-0,772356
185,437500;0,003522;737340,000000;581,050049;-0,884468
185,625000;0,002970;737340,000000;581,000000;1,253507
185,812500;0,002416;737340,000000;581,000000;-0,116954
186,000000;0,001894;737340,000000;581,000000;-1,040601
186,187500;0,001565;737340,000000;581,050049;-1,143346
186,375000;0,001425;737340,000000;581,150024;-3,146070
186,562500;0,001131;737340,000000;581,299988;-1,418041
186,750000;-0,018257;737340,000000;581,349976;-1,104344
186,937500;-0,015084;737340,000000;581,349976;-0,227301
187,125000;-0,012663;737340,000000;581,299988;-1,198375
187,312500;-0,028859;737340,000000;581,349976;-1,291142
187,500000;-0,044855;737340,000000;581,349976;-1,165812
187,687500;-0,093023;737339,000000;581,299988;-0,615242
187,875000;-0,084058;737339,000000;581,349976;0,536067
188,062500;-0,070875;737339,000000;581,299988;-1,365083
188,250000;-0,058711;737339,000000;581,349976;-1,258449
188,437500;-0,048835;737339,000000;581,349976;0,806088
188,625000;-0,058312;737339,000000;581,299988;0,040544
188,812500;-0,087956;737338,000000;581,299988;-0,269265
189,000000;-0,072119;737338,000000;581,400024;0,648902
189,187500;-0,131385;737338,000000;581,349976;0,012044
189,375000;-0,097927;737338,000000;581,349976;2,067599
189,562500;-0,143104;737338,000000;581,400024;-1,846118
189,750000;-0,120145;737335,000000;581,599976;-1,140983
189,937500;-0,118616;737335,000000;581,700012;-4,610229
190,125000;-0,123200;737335,000000;581,799988;-2,647455
190,312500;-0,125826;737335,000000;581,700012;-2,200448
190,500000;-0,122793;737335,000000;581,750000;-1,216480
190,687500;-0,135626;737332,000000;581,799988;0,040129
190,875000;-0,133944;737332,000000;581,700012;1,231650
191,062500;-0,155845;737332,000000;581,700012;0,266206
191,250000;-0,144460;737332,000000;581,700012;-0,502473
191,437500;-0,135518;737332,000000;581,650024;1,558990
